case,split,tau,ssa,phase_profile,phase_model,phase_lobe1_g,phase_lobe2_g,phase_lobe1_weight,phase_first_moment,surface_albedo,lower_boundary,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,samples,seed,max_scatters,batch_samples,depth_bins,report_forward_flux,holdout_albedo,holdout_geometry,holdout_phase_shape,holdout_absorption,convergence_pair,required_oracle_features,runnable_with_current_oracle
ccf_v2_0541,absorption-holdout,3,0.94999999999999996,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0542,angular-holdout+absorption-holdout,3,0.94999999999999996,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0543,absorption-holdout,3,0.94999999999999996,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0544,absorption-holdout,3,0.94999999999999996,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0545,angular-holdout+absorption-holdout,3,0.94999999999999996,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0546,absorption-holdout,3,0.94999999999999996,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0547,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0548,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0549,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0550,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0551,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0552,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0553,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.59999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0554,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.59999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0555,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.59999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0556,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.59999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0557,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.59999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0558,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.59999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0559,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0560,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0561,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0562,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0563,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0564,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0565,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0566,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0567,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0568,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0569,angular-holdout+phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0570,phase-shape-holdout+absorption-holdout,3,0.94999999999999996,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.59999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,true,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0571,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0572,angular-holdout+absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0573,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0574,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0575,angular-holdout+absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0576,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0577,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0578,angular-holdout+absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0579,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0580,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0581,angular-holdout+absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0582,absorption-holdout,10,0.94999999999999996,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0583,absorption-holdout,10,0.94999999999999996,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0584,angular-holdout+absorption-holdout,10,0.94999999999999996,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0585,absorption-holdout,10,0.94999999999999996,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0586,absorption-holdout,10,0.94999999999999996,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0587,angular-holdout+absorption-holdout,10,0.94999999999999996,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,false,true,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0588,absorption-holdout,10,0.94999999999999996,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,false,false,false,true,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
